Timestamp,Source_Sat,Destination_Network,Next_Hop_IP
103052,STARLINK-2362,192.168.1.12/30,192.168.14.117
103052,STARLINK-2362,192.168.27.188/30,192.168.14.117
103052,STARLINK-2362,192.168.28.12/30,192.168.14.117
103052,STARLINK-2362,192.168.10.220/30,192.168.14.117
103052,STARLINK-2362,192.168.19.68/30,192.168.14.117
103052,STARLINK-2362,192.168.4.36/30,192.168.14.117
103052,STARLINK-2362,192.168.28.156/30,192.168.14.117
103052,STARLINK-2362,192.168.19.20/30,192.168.14.117
103052,STARLINK-2362,192.168.28.0/30,192.168.14.117
103052,STARLINK-2362,192.168.28.220/30,192.168.14.117
103052,STARLINK-2362,192.168.29.132/30,192.168.14.117
103052,STARLINK-2144,192.168.40.160/30,192.168.26.86
103052,STARLINK-2144,192.168.14.116/30,192.168.26.90
103052,STARLINK-2144,192.168.29.132/30,192.168.26.90
103052,STARLINK-2144,192.168.28.220/30,192.168.26.90
103052,STARLINK-2144,192.168.28.0/30,192.168.26.90
103052,STARLINK-2144,192.168.19.20/30,192.168.26.90
103052,STARLINK-2144,192.168.28.156/30,192.168.26.90
103052,STARLINK-2144,192.168.4.36/30,192.168.26.90
103052,STARLINK-2144,192.168.19.68/30,192.168.26.90
103052,STARLINK-2144,192.168.10.220/30,192.168.26.90
103052,STARLINK-2144,192.168.28.12/30,192.168.26.90
103052,STARLINK-2144,192.168.27.188/30,192.168.26.90
103052,STARLINK-2144,192.168.1.12/30,192.168.26.90
103052,STARLINK-2144,192.168.1.8/30,192.168.26.90
103052,STARLINK-2144,192.168.28.172/30,192.168.26.90
103052,STARLINK-2144,192.168.11.116/30,192.168.26.90
103052,STARLINK-2144,192.168.11.112/30,192.168.26.90
103052,STARLINK-2144,192.168.11.120/30,192.168.26.90
103052,STARLINK-2144,192.168.26.144/30,192.168.26.90
103052,STARLINK-1816,192.168.40.160/30,192.168.10.221
103052,STARLINK-1816,192.168.26.84/30,192.168.10.221
103052,STARLINK-1816,192.168.26.88/30,192.168.10.221
103052,STARLINK-1816,192.168.26.144/30,192.168.10.221
103052,STARLINK-1816,192.168.11.120/30,192.168.10.221
103052,STARLINK-1816,192.168.11.112/30,192.168.10.221
103052,STARLINK-1816,192.168.11.116/30,192.168.10.221
103052,STARLINK-1816,192.168.28.172/30,192.168.10.221
103052,STARLINK-1816,192.168.1.8/30,192.168.10.221
103052,STARLINK-1816,192.168.1.12/30,192.168.10.221
103052,STARLINK-1816,192.168.27.188/30,192.168.10.221
103052,STARLINK-1816,192.168.28.12/30,192.168.10.221
103052,STARLINK-1816,192.168.14.116/30,192.168.19.70
103052,STARLINK-1816,192.168.29.132/30,192.168.19.70
103052,STARLINK-1816,192.168.28.220/30,192.168.19.70
103052,STARLINK-1816,192.168.28.0/30,192.168.19.70
103052,STARLINK-1816,192.168.19.20/30,192.168.19.70
103052,STARLINK-1816,192.168.28.156/30,192.168.19.70
103052,STARLINK-1816,192.168.4.36/30,192.168.19.70
103052,STARLINK-1478,192.168.40.160/30,192.168.11.114
103052,STARLINK-1478,192.168.26.84/30,192.168.11.114
103052,STARLINK-1478,192.168.26.88/30,192.168.11.114
103052,STARLINK-1478,192.168.26.144/30,192.168.11.114
103052,STARLINK-1478,192.168.11.120/30,192.168.11.114
103052,STARLINK-1478,192.168.14.116/30,192.168.11.118
103052,STARLINK-1478,192.168.29.132/30,192.168.11.118
103052,STARLINK-1478,192.168.28.220/30,192.168.11.118
103052,STARLINK-1478,192.168.28.0/30,192.168.11.118
103052,STARLINK-1478,192.168.19.20/30,192.168.11.118
103052,STARLINK-1478,192.168.28.156/30,192.168.11.118
103052,STARLINK-1478,192.168.4.36/30,192.168.11.118
103052,STARLINK-1478,192.168.19.68/30,192.168.11.118
103052,STARLINK-1478,192.168.10.220/30,192.168.11.118
103052,STARLINK-1478,192.168.28.12/30,192.168.11.118
103052,STARLINK-1478,192.168.27.188/30,192.168.11.118
103052,STARLINK-1478,192.168.1.12/30,192.168.11.118
103052,STARLINK-1478,192.168.1.8/30,192.168.11.118
103052,STARLINK-1478,192.168.28.172/30,192.168.11.118
103052,STARLINK-2159,192.168.14.116/30,192.168.26.85
103052,STARLINK-2159,192.168.29.132/30,192.168.26.85
103052,STARLINK-2159,192.168.28.220/30,192.168.26.85
103052,STARLINK-2159,192.168.28.0/30,192.168.26.85
103052,STARLINK-2159,192.168.19.20/30,192.168.26.85
103052,STARLINK-2159,192.168.28.156/30,192.168.26.85
103052,STARLINK-2159,192.168.4.36/30,192.168.26.85
103052,STARLINK-2159,192.168.19.68/30,192.168.26.85
103052,STARLINK-2159,192.168.10.220/30,192.168.26.85
103052,STARLINK-2159,192.168.28.12/30,192.168.26.85
103052,STARLINK-2159,192.168.27.188/30,192.168.26.85
103052,STARLINK-2159,192.168.1.12/30,192.168.26.85
103052,STARLINK-2159,192.168.1.8/30,192.168.26.85
103052,STARLINK-2159,192.168.28.172/30,192.168.26.85
103052,STARLINK-2159,192.168.11.116/30,192.168.26.85
103052,STARLINK-2159,192.168.11.112/30,192.168.26.85
103052,STARLINK-2159,192.168.11.120/30,192.168.26.85
103052,STARLINK-2159,192.168.26.144/30,192.168.26.85
103052,STARLINK-2159,192.168.26.88/30,192.168.26.85
103052,STARLINK-2280,192.168.40.160/30,192.168.28.1
103052,STARLINK-2280,192.168.26.84/30,192.168.28.1
103052,STARLINK-2280,192.168.26.88/30,192.168.28.1
103052,STARLINK-2280,192.168.26.144/30,192.168.28.1
103052,STARLINK-2280,192.168.11.120/30,192.168.28.1
103052,STARLINK-2280,192.168.11.112/30,192.168.28.1
103052,STARLINK-2280,192.168.11.116/30,192.168.28.1
103052,STARLINK-2280,192.168.28.172/30,192.168.28.1
103052,STARLINK-2280,192.168.1.8/30,192.168.28.1
103052,STARLINK-2280,192.168.1.12/30,192.168.28.1
103052,STARLINK-2280,192.168.27.188/30,192.168.28.1
103052,STARLINK-2280,192.168.28.12/30,192.168.28.1
103052,STARLINK-2280,192.168.10.220/30,192.168.28.1
103052,STARLINK-2280,192.168.19.68/30,192.168.28.1
103052,STARLINK-2280,192.168.4.36/30,192.168.28.1
103052,STARLINK-2280,192.168.28.156/30,192.168.28.1
103052,STARLINK-2280,192.168.19.20/30,192.168.28.1
103052,STARLINK-2280,192.168.14.116/30,192.168.28.222
103052,STARLINK-2280,192.168.29.132/30,192.168.28.222
103052,STARLINK-1511,192.168.40.160/30,192.168.11.121
103052,STARLINK-1511,192.168.26.84/30,192.168.11.121
103052,STARLINK-1511,192.168.26.88/30,192.168.11.121
103052,STARLINK-1511,192.168.26.144/30,192.168.11.121
103052,STARLINK-1511,192.168.14.116/30,192.168.11.113
103052,STARLINK-1511,192.168.29.132/30,192.168.11.113
103052,STARLINK-1511,192.168.28.220/30,192.168.11.113
103052,STARLINK-1511,192.168.28.0/30,192.168.11.113
103052,STARLINK-1511,192.168.19.20/30,192.168.11.113
103052,STARLINK-1511,192.168.28.156/30,192.168.11.113
103052,STARLINK-1511,192.168.4.36/30,192.168.11.113
103052,STARLINK-1511,192.168.19.68/30,192.168.11.113
103052,STARLINK-1511,192.168.10.220/30,192.168.11.113
103052,STARLINK-1511,192.168.28.12/30,192.168.11.113
103052,STARLINK-1511,192.168.27.188/30,192.168.11.113
103052,STARLINK-1511,192.168.1.12/30,192.168.11.113
103052,STARLINK-1511,192.168.1.8/30,192.168.11.113
103052,STARLINK-1511,192.168.28.172/30,192.168.11.113
103052,STARLINK-1511,192.168.11.116/30,192.168.11.113
103052,STARLINK-1054,192.168.40.160/30,192.168.1.10
103052,STARLINK-1054,192.168.26.84/30,192.168.1.10
103052,STARLINK-1054,192.168.26.88/30,192.168.1.10
103052,STARLINK-1054,192.168.26.144/30,192.168.1.10
103052,STARLINK-1054,192.168.11.120/30,192.168.1.10
103052,STARLINK-1054,192.168.11.112/30,192.168.1.10
103052,STARLINK-1054,192.168.11.116/30,192.168.1.10
103052,STARLINK-1054,192.168.28.172/30,192.168.1.10
103052,STARLINK-1054,192.168.14.116/30,192.168.1.14
103052,STARLINK-1054,192.168.29.132/30,192.168.1.14
103052,STARLINK-1054,192.168.28.220/30,192.168.1.14
103052,STARLINK-1054,192.168.28.0/30,192.168.1.14
103052,STARLINK-1054,192.168.19.20/30,192.168.1.14
103052,STARLINK-1054,192.168.28.156/30,192.168.1.14
103052,STARLINK-1054,192.168.4.36/30,192.168.1.14
103052,STARLINK-1054,192.168.19.68/30,192.168.1.14
103052,STARLINK-1054,192.168.10.220/30,192.168.1.14
103052,STARLINK-1054,192.168.28.12/30,192.168.1.14
103052,STARLINK-1054,192.168.27.188/30,192.168.1.14
103052,STARLINK-2424,192.168.40.160/30,192.168.4.37
103052,STARLINK-2424,192.168.26.84/30,192.168.4.37
103052,STARLINK-2424,192.168.26.88/30,192.168.4.37
103052,STARLINK-2424,192.168.26.144/30,192.168.4.37
103052,STARLINK-2424,192.168.11.120/30,192.168.4.37
103052,STARLINK-2424,192.168.11.112/30,192.168.4.37
103052,STARLINK-2424,192.168.11.116/30,192.168.4.37
103052,STARLINK-2424,192.168.28.172/30,192.168.4.37
103052,STARLINK-2424,192.168.1.8/30,192.168.4.37
103052,STARLINK-2424,192.168.1.12/30,192.168.4.37
103052,STARLINK-2424,192.168.27.188/30,192.168.4.37
103052,STARLINK-2424,192.168.28.12/30,192.168.4.37
103052,STARLINK-2424,192.168.10.220/30,192.168.4.37
103052,STARLINK-2424,192.168.19.68/30,192.168.4.37
103052,STARLINK-2424,192.168.14.116/30,192.168.28.158
103052,STARLINK-2424,192.168.29.132/30,192.168.28.158
103052,STARLINK-2424,192.168.28.220/30,192.168.28.158
103052,STARLINK-2424,192.168.28.0/30,192.168.28.158
103052,STARLINK-2424,192.168.19.20/30,192.168.28.158
103052,STARLINK-2349,192.168.40.160/30,192.168.28.221
103052,STARLINK-2349,192.168.26.84/30,192.168.28.221
103052,STARLINK-2349,192.168.26.88/30,192.168.28.221
103052,STARLINK-2349,192.168.26.144/30,192.168.28.221
103052,STARLINK-2349,192.168.11.120/30,192.168.28.221
103052,STARLINK-2349,192.168.11.112/30,192.168.28.221
103052,STARLINK-2349,192.168.11.116/30,192.168.28.221
103052,STARLINK-2349,192.168.28.172/30,192.168.28.221
103052,STARLINK-2349,192.168.1.8/30,192.168.28.221
103052,STARLINK-2349,192.168.1.12/30,192.168.28.221
103052,STARLINK-2349,192.168.27.188/30,192.168.28.221
103052,STARLINK-2349,192.168.28.12/30,192.168.28.221
103052,STARLINK-2349,192.168.10.220/30,192.168.28.221
103052,STARLINK-2349,192.168.19.68/30,192.168.28.221
103052,STARLINK-2349,192.168.4.36/30,192.168.28.221
103052,STARLINK-2349,192.168.28.156/30,192.168.28.221
103052,STARLINK-2349,192.168.19.20/30,192.168.28.221
103052,STARLINK-2349,192.168.28.0/30,192.168.28.221
103052,STARLINK-2349,192.168.14.116/30,192.168.29.134
103052,STARLINK-1471,192.168.40.160/30,192.168.28.13
103052,STARLINK-1471,192.168.26.84/30,192.168.28.13
103052,STARLINK-1471,192.168.26.88/30,192.168.28.13
103052,STARLINK-1471,192.168.26.144/30,192.168.28.13
103052,STARLINK-1471,192.168.11.120/30,192.168.28.13
103052,STARLINK-1471,192.168.11.112/30,192.168.28.13
103052,STARLINK-1471,192.168.11.116/30,192.168.28.13
103052,STARLINK-1471,192.168.28.172/30,192.168.28.13
103052,STARLINK-1471,192.168.1.8/30,192.168.28.13
103052,STARLINK-1471,192.168.1.12/30,192.168.28.13
103052,STARLINK-1471,192.168.27.188/30,192.168.28.13
103052,STARLINK-1471,192.168.14.116/30,192.168.10.222
103052,STARLINK-1471,192.168.29.132/30,192.168.10.222
103052,STARLINK-1471,192.168.28.220/30,192.168.10.222
103052,STARLINK-1471,192.168.28.0/30,192.168.10.222
103052,STARLINK-1471,192.168.19.20/30,192.168.10.222
103052,STARLINK-1471,192.168.28.156/30,192.168.10.222
103052,STARLINK-1471,192.168.4.36/30,192.168.10.222
103052,STARLINK-1471,192.168.19.68/30,192.168.10.222
103052,STARLINK-1637,192.168.40.160/30,192.168.29.133
103052,STARLINK-1637,192.168.26.84/30,192.168.29.133
103052,STARLINK-1637,192.168.26.88/30,192.168.29.133
103052,STARLINK-1637,192.168.26.144/30,192.168.29.133
103052,STARLINK-1637,192.168.11.120/30,192.168.29.133
103052,STARLINK-1637,192.168.11.112/30,192.168.29.133
103052,STARLINK-1637,192.168.11.116/30,192.168.29.133
103052,STARLINK-1637,192.168.28.172/30,192.168.29.133
103052,STARLINK-1637,192.168.1.8/30,192.168.29.133
103052,STARLINK-1637,192.168.1.12/30,192.168.29.133
103052,STARLINK-1637,192.168.27.188/30,192.168.29.133
103052,STARLINK-1637,192.168.28.12/30,192.168.29.133
103052,STARLINK-1637,192.168.10.220/30,192.168.29.133
103052,STARLINK-1637,192.168.19.68/30,192.168.29.133
103052,STARLINK-1637,192.168.4.36/30,192.168.29.133
103052,STARLINK-1637,192.168.28.156/30,192.168.29.133
103052,STARLINK-1637,192.168.19.20/30,192.168.29.133
103052,STARLINK-1637,192.168.28.0/30,192.168.29.133
103052,STARLINK-1637,192.168.28.220/30,192.168.29.133
103052,STARLINK-2431,192.168.40.160/30,192.168.11.117
103052,STARLINK-2431,192.168.26.84/30,192.168.11.117
103052,STARLINK-2431,192.168.26.88/30,192.168.11.117
103052,STARLINK-2431,192.168.26.144/30,192.168.11.117
103052,STARLINK-2431,192.168.11.120/30,192.168.11.117
103052,STARLINK-2431,192.168.11.112/30,192.168.11.117
103052,STARLINK-2431,192.168.14.116/30,192.168.28.174
103052,STARLINK-2431,192.168.29.132/30,192.168.28.174
103052,STARLINK-2431,192.168.28.220/30,192.168.28.174
103052,STARLINK-2431,192.168.28.0/30,192.168.28.174
103052,STARLINK-2431,192.168.19.20/30,192.168.28.174
103052,STARLINK-2431,192.168.28.156/30,192.168.28.174
103052,STARLINK-2431,192.168.4.36/30,192.168.28.174
103052,STARLINK-2431,192.168.19.68/30,192.168.28.174
103052,STARLINK-2431,192.168.10.220/30,192.168.28.174
103052,STARLINK-2431,192.168.28.12/30,192.168.28.174
103052,STARLINK-2431,192.168.27.188/30,192.168.28.174
103052,STARLINK-2431,192.168.1.12/30,192.168.28.174
103052,STARLINK-2431,192.168.1.8/30,192.168.28.174
103052,STARLINK-2391,192.168.40.160/30,192.168.19.21
103052,STARLINK-2391,192.168.26.84/30,192.168.19.21
103052,STARLINK-2391,192.168.26.88/30,192.168.19.21
103052,STARLINK-2391,192.168.26.144/30,192.168.19.21
103052,STARLINK-2391,192.168.11.120/30,192.168.19.21
103052,STARLINK-2391,192.168.11.112/30,192.168.19.21
103052,STARLINK-2391,192.168.11.116/30,192.168.19.21
103052,STARLINK-2391,192.168.28.172/30,192.168.19.21
103052,STARLINK-2391,192.168.1.8/30,192.168.19.21
103052,STARLINK-2391,192.168.1.12/30,192.168.19.21
103052,STARLINK-2391,192.168.27.188/30,192.168.19.21
103052,STARLINK-2391,192.168.28.12/30,192.168.19.21
103052,STARLINK-2391,192.168.10.220/30,192.168.19.21
103052,STARLINK-2391,192.168.19.68/30,192.168.19.21
103052,STARLINK-2391,192.168.4.36/30,192.168.19.21
103052,STARLINK-2391,192.168.28.156/30,192.168.19.21
103052,STARLINK-2391,192.168.14.116/30,192.168.28.2
103052,STARLINK-2391,192.168.29.132/30,192.168.28.2
103052,STARLINK-2391,192.168.28.220/30,192.168.28.2
103052,STARLINK-1062,192.168.40.160/30,192.168.28.173
103052,STARLINK-1062,192.168.26.84/30,192.168.28.173
103052,STARLINK-1062,192.168.26.88/30,192.168.28.173
103052,STARLINK-1062,192.168.26.144/30,192.168.28.173
103052,STARLINK-1062,192.168.11.120/30,192.168.28.173
103052,STARLINK-1062,192.168.11.112/30,192.168.28.173
103052,STARLINK-1062,192.168.11.116/30,192.168.28.173
103052,STARLINK-1062,192.168.14.116/30,192.168.1.9
103052,STARLINK-1062,192.168.29.132/30,192.168.1.9
103052,STARLINK-1062,192.168.28.220/30,192.168.1.9
103052,STARLINK-1062,192.168.28.0/30,192.168.1.9
103052,STARLINK-1062,192.168.19.20/30,192.168.1.9
103052,STARLINK-1062,192.168.28.156/30,192.168.1.9
103052,STARLINK-1062,192.168.4.36/30,192.168.1.9
103052,STARLINK-1062,192.168.19.68/30,192.168.1.9
103052,STARLINK-1062,192.168.10.220/30,192.168.1.9
103052,STARLINK-1062,192.168.28.12/30,192.168.1.9
103052,STARLINK-1062,192.168.27.188/30,192.168.1.9
103052,STARLINK-1062,192.168.1.12/30,192.168.1.9
103052,STARLINK-2380,192.168.40.160/30,192.168.1.13
103052,STARLINK-2380,192.168.26.84/30,192.168.1.13
103052,STARLINK-2380,192.168.26.88/30,192.168.1.13
103052,STARLINK-2380,192.168.26.144/30,192.168.1.13
103052,STARLINK-2380,192.168.11.120/30,192.168.1.13
103052,STARLINK-2380,192.168.11.112/30,192.168.1.13
103052,STARLINK-2380,192.168.11.116/30,192.168.1.13
103052,STARLINK-2380,192.168.28.172/30,192.168.1.13
103052,STARLINK-2380,192.168.1.8/30,192.168.1.13
103052,STARLINK-2380,192.168.14.116/30,192.168.27.190
103052,STARLINK-2380,192.168.29.132/30,192.168.27.190
103052,STARLINK-2380,192.168.28.220/30,192.168.27.190
103052,STARLINK-2380,192.168.28.0/30,192.168.27.190
103052,STARLINK-2380,192.168.19.20/30,192.168.27.190
103052,STARLINK-2380,192.168.28.156/30,192.168.27.190
103052,STARLINK-2380,192.168.4.36/30,192.168.27.190
103052,STARLINK-2380,192.168.19.68/30,192.168.27.190
103052,STARLINK-2380,192.168.10.220/30,192.168.27.190
103052,STARLINK-2380,192.168.28.12/30,192.168.27.190
103052,STARLINK-1805,192.168.40.160/30,192.168.28.157
103052,STARLINK-1805,192.168.26.84/30,192.168.28.157
103052,STARLINK-1805,192.168.26.88/30,192.168.28.157
103052,STARLINK-1805,192.168.26.144/30,192.168.28.157
103052,STARLINK-1805,192.168.11.120/30,192.168.28.157
103052,STARLINK-1805,192.168.11.112/30,192.168.28.157
103052,STARLINK-1805,192.168.11.116/30,192.168.28.157
103052,STARLINK-1805,192.168.28.172/30,192.168.28.157
103052,STARLINK-1805,192.168.1.8/30,192.168.28.157
103052,STARLINK-1805,192.168.1.12/30,192.168.28.157
103052,STARLINK-1805,192.168.27.188/30,192.168.28.157
103052,STARLINK-1805,192.168.28.12/30,192.168.28.157
103052,STARLINK-1805,192.168.10.220/30,192.168.28.157
103052,STARLINK-1805,192.168.19.68/30,192.168.28.157
103052,STARLINK-1805,192.168.4.36/30,192.168.28.157
103052,STARLINK-1805,192.168.14.116/30,192.168.19.22
103052,STARLINK-1805,192.168.29.132/30,192.168.19.22
103052,STARLINK-1805,192.168.28.220/30,192.168.19.22
103052,STARLINK-1805,192.168.28.0/30,192.168.19.22
103052,STARLINK-30533,192.168.14.116/30,192.168.40.162
103052,STARLINK-30533,192.168.29.132/30,192.168.40.162
103052,STARLINK-30533,192.168.28.220/30,192.168.40.162
103052,STARLINK-30533,192.168.28.0/30,192.168.40.162
103052,STARLINK-30533,192.168.19.20/30,192.168.40.162
103052,STARLINK-30533,192.168.28.156/30,192.168.40.162
103052,STARLINK-30533,192.168.4.36/30,192.168.40.162
103052,STARLINK-30533,192.168.19.68/30,192.168.40.162
103052,STARLINK-30533,192.168.10.220/30,192.168.40.162
103052,STARLINK-30533,192.168.28.12/30,192.168.40.162
103052,STARLINK-30533,192.168.27.188/30,192.168.40.162
103052,STARLINK-30533,192.168.1.12/30,192.168.40.162
103052,STARLINK-30533,192.168.1.8/30,192.168.40.162
103052,STARLINK-30533,192.168.28.172/30,192.168.40.162
103052,STARLINK-30533,192.168.11.116/30,192.168.40.162
103052,STARLINK-30533,192.168.11.112/30,192.168.40.162
103052,STARLINK-30533,192.168.11.120/30,192.168.40.162
103052,STARLINK-30533,192.168.26.144/30,192.168.40.162
103052,STARLINK-30533,192.168.26.88/30,192.168.40.162
103052,STARLINK-30533,192.168.26.84/30,192.168.40.162
103053,STARLINK-1152,192.168.40.160/30,192.168.19.69
103053,STARLINK-1152,192.168.26.84/30,192.168.19.69
103053,STARLINK-1152,192.168.26.88/30,192.168.19.69
103053,STARLINK-1152,192.168.26.144/30,192.168.19.69
103053,STARLINK-1152,192.168.11.120/30,192.168.19.69
103053,STARLINK-1152,192.168.11.112/30,192.168.19.69
103053,STARLINK-1152,192.168.11.116/30,192.168.19.69
103053,STARLINK-1152,192.168.28.172/30,192.168.19.69
103053,STARLINK-1152,192.168.1.8/30,192.168.19.69
103053,STARLINK-1152,192.168.1.12/30,192.168.19.69
103053,STARLINK-1152,192.168.27.188/30,192.168.19.69
103053,STARLINK-1152,192.168.28.12/30,192.168.19.69
103053,STARLINK-1152,192.168.10.220/30,192.168.19.69
103053,STARLINK-1152,192.168.14.116/30,192.168.4.38
103053,STARLINK-1152,192.168.29.132/30,192.168.4.38
103053,STARLINK-1152,192.168.28.220/30,192.168.4.38
103053,STARLINK-1152,192.168.28.0/30,192.168.4.38
103053,STARLINK-1152,192.168.19.20/30,192.168.4.38
103053,STARLINK-1152,192.168.28.156/30,192.168.4.38
103053,STARLINK-2160,192.168.40.160/30,192.168.26.89
103053,STARLINK-2160,192.168.26.84/30,192.168.26.89
103053,STARLINK-2160,192.168.14.116/30,192.168.26.146
103053,STARLINK-2160,192.168.29.132/30,192.168.26.146
103053,STARLINK-2160,192.168.28.220/30,192.168.26.146
103053,STARLINK-2160,192.168.28.0/30,192.168.26.146
103053,STARLINK-2160,192.168.19.20/30,192.168.26.146
103053,STARLINK-2160,192.168.28.156/30,192.168.26.146
103053,STARLINK-2160,192.168.4.36/30,192.168.26.146
103053,STARLINK-2160,192.168.19.68/30,192.168.26.146
103053,STARLINK-2160,192.168.10.220/30,192.168.26.146
103053,STARLINK-2160,192.168.28.12/30,192.168.26.146
103053,STARLINK-2160,192.168.27.188/30,192.168.26.146
103053,STARLINK-2160,192.168.1.12/30,192.168.26.146
103053,STARLINK-2160,192.168.1.8/30,192.168.26.146
103053,STARLINK-2160,192.168.28.172/30,192.168.26.146
103053,STARLINK-2160,192.168.11.116/30,192.168.26.146
103053,STARLINK-2160,192.168.11.112/30,192.168.26.146
103053,STARLINK-2160,192.168.11.120/30,192.168.26.146
103053,STARLINK-2394,192.168.40.160/30,192.168.27.189
103053,STARLINK-2394,192.168.26.84/30,192.168.27.189
103053,STARLINK-2394,192.168.26.88/30,192.168.27.189
103053,STARLINK-2394,192.168.26.144/30,192.168.27.189
103053,STARLINK-2394,192.168.11.120/30,192.168.27.189
103053,STARLINK-2394,192.168.11.112/30,192.168.27.189
103053,STARLINK-2394,192.168.11.116/30,192.168.27.189
103053,STARLINK-2394,192.168.28.172/30,192.168.27.189
103053,STARLINK-2394,192.168.1.8/30,192.168.27.189
103053,STARLINK-2394,192.168.1.12/30,192.168.27.189
103053,STARLINK-2394,192.168.14.116/30,192.168.28.14
103053,STARLINK-2394,192.168.29.132/30,192.168.28.14
103053,STARLINK-2394,192.168.28.220/30,192.168.28.14
103053,STARLINK-2394,192.168.28.0/30,192.168.28.14
103053,STARLINK-2394,192.168.19.20/30,192.168.28.14
103053,STARLINK-2394,192.168.28.156/30,192.168.28.14
103053,STARLINK-2394,192.168.4.36/30,192.168.28.14
103053,STARLINK-2394,192.168.19.68/30,192.168.28.14
103053,STARLINK-2394,192.168.10.220/30,192.168.28.14
103053,STARLINK-1484,192.168.40.160/30,192.168.26.145
103053,STARLINK-1484,192.168.26.84/30,192.168.26.145
103053,STARLINK-1484,192.168.26.88/30,192.168.26.145
103053,STARLINK-1484,192.168.14.116/30,192.168.11.122
103053,STARLINK-1484,192.168.29.132/30,192.168.11.122
103053,STARLINK-1484,192.168.28.220/30,192.168.11.122
103053,STARLINK-1484,192.168.28.0/30,192.168.11.122
103053,STARLINK-1484,192.168.19.20/30,192.168.11.122
103053,STARLINK-1484,192.168.28.156/30,192.168.11.122
103053,STARLINK-1484,192.168.4.36/30,192.168.11.122
103053,STARLINK-1484,192.168.19.68/30,192.168.11.122
103053,STARLINK-1484,192.168.10.220/30,192.168.11.122
103053,STARLINK-1484,192.168.28.12/30,192.168.11.122
103053,STARLINK-1484,192.168.27.188/30,192.168.11.122
103053,STARLINK-1484,192.168.1.12/30,192.168.11.122
103053,STARLINK-1484,192.168.1.8/30,192.168.11.122
103053,STARLINK-1484,192.168.28.172/30,192.168.11.122
103053,STARLINK-1484,192.168.11.116/30,192.168.11.122
103053,STARLINK-1484,192.168.11.112/30,192.168.11.122
103053,STARLINK-2362,192.168.40.160/30,192.168.14.117
103053,STARLINK-2362,192.168.26.84/30,192.168.14.117
103053,STARLINK-2362,192.168.26.88/30,192.168.14.117
103053,STARLINK-2362,192.168.26.144/30,192.168.14.117
103053,STARLINK-2362,192.168.11.120/30,192.168.14.117
103053,STARLINK-2362,192.168.11.112/30,192.168.14.117
103053,STARLINK-2362,192.168.11.116/30,192.168.14.117
103053,STARLINK-2362,192.168.28.172/30,192.168.14.117
103053,STARLINK-2362,192.168.1.8/30,192.168.14.117
103053,STARLINK-2362,192.168.1.12/30,192.168.14.117
103053,STARLINK-2362,192.168.27.188/30,192.168.14.117
103053,STARLINK-2362,192.168.28.12/30,192.168.14.117
103053,STARLINK-2362,192.168.10.220/30,192.168.14.117
103053,STARLINK-2362,192.168.19.68/30,192.168.14.117
103053,STARLINK-2362,192.168.4.36/30,192.168.14.117
103053,STARLINK-2362,192.168.28.156/30,192.168.14.117
103053,STARLINK-2362,192.168.19.20/30,192.168.14.117
103053,STARLINK-2362,192.168.28.0/30,192.168.14.117
103053,STARLINK-2362,192.168.28.220/30,192.168.14.117
103053,STARLINK-2362,192.168.29.132/30,192.168.14.117
103053,STARLINK-2144,192.168.40.160/30,192.168.26.86
103053,STARLINK-2144,192.168.14.116/30,192.168.26.90
103053,STARLINK-2144,192.168.29.132/30,192.168.26.90
103053,STARLINK-2144,192.168.28.220/30,192.168.26.90
103053,STARLINK-2144,192.168.28.0/30,192.168.26.90
103053,STARLINK-2144,192.168.19.20/30,192.168.26.90
103053,STARLINK-2144,192.168.28.156/30,192.168.26.90
103053,STARLINK-2144,192.168.4.36/30,192.168.26.90
103053,STARLINK-2144,192.168.19.68/30,192.168.26.90
103053,STARLINK-2144,192.168.10.220/30,192.168.26.90
103053,STARLINK-2144,192.168.28.12/30,192.168.26.90
103053,STARLINK-2144,192.168.27.188/30,192.168.26.90
103053,STARLINK-2144,192.168.1.12/30,192.168.26.90
103053,STARLINK-2144,192.168.1.8/30,192.168.26.90
103053,STARLINK-2144,192.168.28.172/30,192.168.26.90
103053,STARLINK-2144,192.168.11.116/30,192.168.26.90
103053,STARLINK-2144,192.168.11.112/30,192.168.26.90
103053,STARLINK-2144,192.168.11.120/30,192.168.26.90
103053,STARLINK-2144,192.168.26.144/30,192.168.26.90
103053,STARLINK-1816,192.168.40.160/30,192.168.10.221
103053,STARLINK-1816,192.168.26.84/30,192.168.10.221
103053,STARLINK-1816,192.168.26.88/30,192.168.10.221
103053,STARLINK-1816,192.168.26.144/30,192.168.10.221
103053,STARLINK-1816,192.168.11.120/30,192.168.10.221
103053,STARLINK-1816,192.168.11.112/30,192.168.10.221
103053,STARLINK-1816,192.168.11.116/30,192.168.10.221
103053,STARLINK-1816,192.168.28.172/30,192.168.10.221
103053,STARLINK-1816,192.168.1.8/30,192.168.10.221
103053,STARLINK-1816,192.168.1.12/30,192.168.10.221
103053,STARLINK-1816,192.168.27.188/30,192.168.10.221
103053,STARLINK-1816,192.168.28.12/30,192.168.10.221
103053,STARLINK-1816,192.168.14.116/30,192.168.19.70
103053,STARLINK-1816,192.168.29.132/30,192.168.19.70
103053,STARLINK-1816,192.168.28.220/30,192.168.19.70
